#{"t_start": 1584991326.8030136, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-2639.108498,549000,1228.348087,"{'left': {'oppo_miss_start': 2428, 'oppo_slow_ball': 9, 'oppo_miss_catch': 489, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2505, 'oppo_slow_ball': 14, 'oppo_miss_catch': 680, 'oppo_double_hit': 10}}"
-2646.090153,550000,1230.581941,"{'left': {'oppo_miss_start': 2435, 'oppo_slow_ball': 9, 'oppo_miss_catch': 490, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2512, 'oppo_slow_ball': 14, 'oppo_miss_catch': 681, 'oppo_double_hit': 10}}"
-2650.074927,551000,1232.860886,"{'left': {'oppo_miss_start': 2437, 'oppo_slow_ball': 9, 'oppo_miss_catch': 491, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2514, 'oppo_slow_ball': 14, 'oppo_miss_catch': 684, 'oppo_double_hit': 10}}"
-2658.051821,552000,1235.095923,"{'left': {'oppo_miss_start': 2440, 'oppo_slow_ball': 9, 'oppo_miss_catch': 492, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2518, 'oppo_slow_ball': 14, 'oppo_miss_catch': 689, 'oppo_double_hit': 10}}"
-2661.020483,553000,1237.343209,"{'left': {'oppo_miss_start': 2444, 'oppo_slow_ball': 9, 'oppo_miss_catch': 492, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2520, 'oppo_slow_ball': 14, 'oppo_miss_catch': 690, 'oppo_double_hit': 10}}"
-2668.010583,554000,1239.562527,"{'left': {'oppo_miss_start': 2449, 'oppo_slow_ball': 9, 'oppo_miss_catch': 493, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2526, 'oppo_slow_ball': 14, 'oppo_miss_catch': 692, 'oppo_double_hit': 10}}"
-2676.010583,555000,1241.79697,"{'left': {'oppo_miss_start': 2454, 'oppo_slow_ball': 9, 'oppo_miss_catch': 494, 'oppo_double_hit': 61, 'not_finish': 0}, 'right': {'oppo_miss_start': 2532, 'oppo_slow_ball': 14, 'oppo_miss_catch': 695, 'oppo_double_hit': 10}}"
-2681.949445,556000,1244.01911,"{'left': {'oppo_miss_start': 2458, 'oppo_slow_ball': 9, 'oppo_miss_catch': 494, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2536, 'oppo_slow_ball': 14, 'oppo_miss_catch': 698, 'oppo_double_hit': 10}}"
-2690.934455,557000,1246.239757,"{'left': {'oppo_miss_start': 2464, 'oppo_slow_ball': 9, 'oppo_miss_catch': 494, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2541, 'oppo_slow_ball': 14, 'oppo_miss_catch': 702, 'oppo_double_hit': 10}}"
-2693.894585,558000,1248.527866,"{'left': {'oppo_miss_start': 2467, 'oppo_slow_ball': 9, 'oppo_miss_catch': 496, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2545, 'oppo_slow_ball': 14, 'oppo_miss_catch': 703, 'oppo_double_hit': 10}}"
-2697.894582,559000,1250.762787,"{'left': {'oppo_miss_start': 2469, 'oppo_slow_ball': 9, 'oppo_miss_catch': 496, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2547, 'oppo_slow_ball': 14, 'oppo_miss_catch': 704, 'oppo_double_hit': 11}}"
-2704.874422,560000,1252.997989,"{'left': {'oppo_miss_start': 2477, 'oppo_slow_ball': 9, 'oppo_miss_catch': 497, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2554, 'oppo_slow_ball': 14, 'oppo_miss_catch': 705, 'oppo_double_hit': 11}}"
-2706.871705,561000,1255.253199,"{'left': {'oppo_miss_start': 2479, 'oppo_slow_ball': 9, 'oppo_miss_catch': 497, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2556, 'oppo_slow_ball': 14, 'oppo_miss_catch': 705, 'oppo_double_hit': 11}}"
-2713.854479,562000,1257.458341,"{'left': {'oppo_miss_start': 2484, 'oppo_slow_ball': 9, 'oppo_miss_catch': 498, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2561, 'oppo_slow_ball': 14, 'oppo_miss_catch': 708, 'oppo_double_hit': 11}}"
-2719.83416,563000,1259.692327,"{'left': {'oppo_miss_start': 2490, 'oppo_slow_ball': 9, 'oppo_miss_catch': 499, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2566, 'oppo_slow_ball': 14, 'oppo_miss_catch': 710, 'oppo_double_hit': 11}}"
-2725.803414,564000,1261.913047,"{'left': {'oppo_miss_start': 2493, 'oppo_slow_ball': 9, 'oppo_miss_catch': 500, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2570, 'oppo_slow_ball': 14, 'oppo_miss_catch': 713, 'oppo_double_hit': 11}}"
-2727.803414,565000,1264.122902,"{'left': {'oppo_miss_start': 2495, 'oppo_slow_ball': 9, 'oppo_miss_catch': 501, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2573, 'oppo_slow_ball': 14, 'oppo_miss_catch': 713, 'oppo_double_hit': 11}}"
-2736.803414,566000,1266.373687,"{'left': {'oppo_miss_start': 2497, 'oppo_slow_ball': 9, 'oppo_miss_catch': 501, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2575, 'oppo_slow_ball': 14, 'oppo_miss_catch': 720, 'oppo_double_hit': 11}}"
-2740.757024,567000,1268.654831,"{'left': {'oppo_miss_start': 2500, 'oppo_slow_ball': 9, 'oppo_miss_catch': 503, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2580, 'oppo_slow_ball': 14, 'oppo_miss_catch': 721, 'oppo_double_hit': 11}}"
-2749.757024,568000,1270.882946,"{'left': {'oppo_miss_start': 2507, 'oppo_slow_ball': 9, 'oppo_miss_catch': 503, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2587, 'oppo_slow_ball': 14, 'oppo_miss_catch': 723, 'oppo_double_hit': 11}}"
-2756.747563,569000,1273.154963,"{'left': {'oppo_miss_start': 2512, 'oppo_slow_ball': 9, 'oppo_miss_catch': 503, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2591, 'oppo_slow_ball': 14, 'oppo_miss_catch': 726, 'oppo_double_hit': 11}}"
-2759.74304,570000,1275.422216,"{'left': {'oppo_miss_start': 2513, 'oppo_slow_ball': 9, 'oppo_miss_catch': 504, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2593, 'oppo_slow_ball': 14, 'oppo_miss_catch': 728, 'oppo_double_hit': 11}}"
-2762.720757,571000,1277.685096,"{'left': {'oppo_miss_start': 2517, 'oppo_slow_ball': 9, 'oppo_miss_catch': 505, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2595, 'oppo_slow_ball': 14, 'oppo_miss_catch': 730, 'oppo_double_hit': 11}}"
-2763.720757,572000,1279.990871,"{'left': {'oppo_miss_start': 2517, 'oppo_slow_ball': 9, 'oppo_miss_catch': 505, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2595, 'oppo_slow_ball': 14, 'oppo_miss_catch': 731, 'oppo_double_hit': 11}}"
-2763.682284,573000,1282.224289,"{'left': {'oppo_miss_start': 2520, 'oppo_slow_ball': 9, 'oppo_miss_catch': 507, 'oppo_double_hit': 62, 'not_finish': 0}, 'right': {'oppo_miss_start': 2597, 'oppo_slow_ball': 14, 'oppo_miss_catch': 731, 'oppo_double_hit': 11}}"
-2768.680433,574000,1284.437152,"{'left': {'oppo_miss_start': 2523, 'oppo_slow_ball': 9, 'oppo_miss_catch': 508, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2602, 'oppo_slow_ball': 14, 'oppo_miss_catch': 733, 'oppo_double_hit': 11}}"
-2768.677776,575000,1286.656659,"{'left': {'oppo_miss_start': 2523, 'oppo_slow_ball': 9, 'oppo_miss_catch': 508, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2602, 'oppo_slow_ball': 14, 'oppo_miss_catch': 733, 'oppo_double_hit': 11}}"
-2770.626554,576000,1288.962416,"{'left': {'oppo_miss_start': 2524, 'oppo_slow_ball': 9, 'oppo_miss_catch': 509, 'oppo_double_hit': 66, 'not_finish': 0}, 'right': {'oppo_miss_start': 2606, 'oppo_slow_ball': 14, 'oppo_miss_catch': 735, 'oppo_double_hit': 11}}"
-2775.528858,577000,1291.199157,"{'left': {'oppo_miss_start': 2528, 'oppo_slow_ball': 9, 'oppo_miss_catch': 510, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2610, 'oppo_slow_ball': 14, 'oppo_miss_catch': 738, 'oppo_double_hit': 11}}"
-2780.513178,578000,1293.446583,"{'left': {'oppo_miss_start': 2534, 'oppo_slow_ball': 9, 'oppo_miss_catch': 510, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2615, 'oppo_slow_ball': 14, 'oppo_miss_catch': 738, 'oppo_double_hit': 11}}"
-2782.496268,579000,1295.653514,"{'left': {'oppo_miss_start': 2536, 'oppo_slow_ball': 9, 'oppo_miss_catch': 512, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2618, 'oppo_slow_ball': 14, 'oppo_miss_catch': 739, 'oppo_double_hit': 11}}"
-2785.496268,580000,1297.856364,"{'left': {'oppo_miss_start': 2536, 'oppo_slow_ball': 9, 'oppo_miss_catch': 512, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2618, 'oppo_slow_ball': 14, 'oppo_miss_catch': 742, 'oppo_double_hit': 11}}"
-2788.471737,581000,1300.107697,"{'left': {'oppo_miss_start': 2538, 'oppo_slow_ball': 9, 'oppo_miss_catch': 514, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2621, 'oppo_slow_ball': 14, 'oppo_miss_catch': 744, 'oppo_double_hit': 11}}"
-2790.433109,582000,1302.340701,"{'left': {'oppo_miss_start': 2540, 'oppo_slow_ball': 9, 'oppo_miss_catch': 516, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2624, 'oppo_slow_ball': 14, 'oppo_miss_catch': 745, 'oppo_double_hit': 11}}"
-2797.405507,583000,1304.579048,"{'left': {'oppo_miss_start': 2543, 'oppo_slow_ball': 9, 'oppo_miss_catch': 516, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2627, 'oppo_slow_ball': 14, 'oppo_miss_catch': 749, 'oppo_double_hit': 11}}"
-2799.319376,584000,1306.887156,"{'left': {'oppo_miss_start': 2546, 'oppo_slow_ball': 9, 'oppo_miss_catch': 519, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2630, 'oppo_slow_ball': 14, 'oppo_miss_catch': 751, 'oppo_double_hit': 11}}"
-2802.304768,585000,1309.149612,"{'left': {'oppo_miss_start': 2549, 'oppo_slow_ball': 9, 'oppo_miss_catch': 521, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2633, 'oppo_slow_ball': 14, 'oppo_miss_catch': 753, 'oppo_double_hit': 11}}"
-2806.300694,586000,1311.426396,"{'left': {'oppo_miss_start': 2551, 'oppo_slow_ball': 9, 'oppo_miss_catch': 521, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2635, 'oppo_slow_ball': 14, 'oppo_miss_catch': 755, 'oppo_double_hit': 11}}"
-2810.29195,587000,1313.79337,"{'left': {'oppo_miss_start': 2553, 'oppo_slow_ball': 9, 'oppo_miss_catch': 522, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2638, 'oppo_slow_ball': 14, 'oppo_miss_catch': 757, 'oppo_double_hit': 11}}"
-2817.29195,588000,1316.040185,"{'left': {'oppo_miss_start': 2555, 'oppo_slow_ball': 9, 'oppo_miss_catch': 522, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2640, 'oppo_slow_ball': 14, 'oppo_miss_catch': 762, 'oppo_double_hit': 11}}"
-2822.29195,589000,1318.321651,"{'left': {'oppo_miss_start': 2557, 'oppo_slow_ball': 9, 'oppo_miss_catch': 522, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2642, 'oppo_slow_ball': 14, 'oppo_miss_catch': 765, 'oppo_double_hit': 11}}"
-2830.277553,590000,1320.743787,"{'left': {'oppo_miss_start': 2562, 'oppo_slow_ball': 9, 'oppo_miss_catch': 523, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2647, 'oppo_slow_ball': 14, 'oppo_miss_catch': 769, 'oppo_double_hit': 11}}"
-2832.259736,591000,1323.016088,"{'left': {'oppo_miss_start': 2563, 'oppo_slow_ball': 9, 'oppo_miss_catch': 524, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2649, 'oppo_slow_ball': 14, 'oppo_miss_catch': 770, 'oppo_double_hit': 11}}"
-2836.189245,592000,1325.29224,"{'left': {'oppo_miss_start': 2567, 'oppo_slow_ball': 9, 'oppo_miss_catch': 525, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2651, 'oppo_slow_ball': 14, 'oppo_miss_catch': 773, 'oppo_double_hit': 11}}"
-2841.166229,593000,1327.544194,"{'left': {'oppo_miss_start': 2571, 'oppo_slow_ball': 9, 'oppo_miss_catch': 527, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2656, 'oppo_slow_ball': 14, 'oppo_miss_catch': 775, 'oppo_double_hit': 11}}"
-2849.135274,594000,1329.784838,"{'left': {'oppo_miss_start': 2577, 'oppo_slow_ball': 9, 'oppo_miss_catch': 528, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2663, 'oppo_slow_ball': 14, 'oppo_miss_catch': 777, 'oppo_double_hit': 11}}"
-2854.097838,595000,1332.011683,"{'left': {'oppo_miss_start': 2582, 'oppo_slow_ball': 9, 'oppo_miss_catch': 530, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2668, 'oppo_slow_ball': 14, 'oppo_miss_catch': 779, 'oppo_double_hit': 11}}"
-2858.069394,596000,1334.248431,"{'left': {'oppo_miss_start': 2586, 'oppo_slow_ball': 9, 'oppo_miss_catch': 531, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2672, 'oppo_slow_ball': 14, 'oppo_miss_catch': 780, 'oppo_double_hit': 11}}"
-2863.019046,597000,1336.597365,"{'left': {'oppo_miss_start': 2587, 'oppo_slow_ball': 9, 'oppo_miss_catch': 532, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2674, 'oppo_slow_ball': 14, 'oppo_miss_catch': 785, 'oppo_double_hit': 11}}"
-2862.927948,598000,1338.899228,"{'left': {'oppo_miss_start': 2589, 'oppo_slow_ball': 9, 'oppo_miss_catch': 535, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2676, 'oppo_slow_ball': 14, 'oppo_miss_catch': 786, 'oppo_double_hit': 11}}"
-2866.927948,599000,1341.143932,"{'left': {'oppo_miss_start': 2592, 'oppo_slow_ball': 9, 'oppo_miss_catch': 535, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2679, 'oppo_slow_ball': 15, 'oppo_miss_catch': 786, 'oppo_double_hit': 11}}"
-2870.915994,600000,1343.516184,"{'left': {'oppo_miss_start': 2593, 'oppo_slow_ball': 9, 'oppo_miss_catch': 536, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2682, 'oppo_slow_ball': 15, 'oppo_miss_catch': 789, 'oppo_double_hit': 11}}"
-2876.907826,601000,1345.730908,"{'left': {'oppo_miss_start': 2595, 'oppo_slow_ball': 9, 'oppo_miss_catch': 536, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2684, 'oppo_slow_ball': 15, 'oppo_miss_catch': 793, 'oppo_double_hit': 11}}"
-2879.856562,602000,1347.920414,"{'left': {'oppo_miss_start': 2599, 'oppo_slow_ball': 9, 'oppo_miss_catch': 539, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2688, 'oppo_slow_ball': 15, 'oppo_miss_catch': 795, 'oppo_double_hit': 11}}"
-2889.856562,603000,1350.177373,"{'left': {'oppo_miss_start': 2607, 'oppo_slow_ball': 9, 'oppo_miss_catch': 539, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2695, 'oppo_slow_ball': 15, 'oppo_miss_catch': 798, 'oppo_double_hit': 11}}"
-2897.856562,604000,1352.439152,"{'left': {'oppo_miss_start': 2610, 'oppo_slow_ball': 9, 'oppo_miss_catch': 539, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2699, 'oppo_slow_ball': 15, 'oppo_miss_catch': 802, 'oppo_double_hit': 11}}"
-2899.854142,605000,1354.692014,"{'left': {'oppo_miss_start': 2612, 'oppo_slow_ball': 9, 'oppo_miss_catch': 539, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2700, 'oppo_slow_ball': 15, 'oppo_miss_catch': 803, 'oppo_double_hit': 11}}"
-2904.820652,606000,1356.937452,"{'left': {'oppo_miss_start': 2618, 'oppo_slow_ball': 9, 'oppo_miss_catch': 541, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2705, 'oppo_slow_ball': 15, 'oppo_miss_catch': 805, 'oppo_double_hit': 11}}"
-2908.806752,607000,1359.111537,"{'left': {'oppo_miss_start': 2622, 'oppo_slow_ball': 9, 'oppo_miss_catch': 543, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2710, 'oppo_slow_ball': 15, 'oppo_miss_catch': 806, 'oppo_double_hit': 11}}"
-2916.789459,608000,1361.348458,"{'left': {'oppo_miss_start': 2627, 'oppo_slow_ball': 9, 'oppo_miss_catch': 543, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2716, 'oppo_slow_ball': 15, 'oppo_miss_catch': 808, 'oppo_double_hit': 11}}"
-2919.752989,609000,1363.676341,"{'left': {'oppo_miss_start': 2629, 'oppo_slow_ball': 9, 'oppo_miss_catch': 544, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2718, 'oppo_slow_ball': 15, 'oppo_miss_catch': 810, 'oppo_double_hit': 11}}"
-2926.727063,610000,1365.927411,"{'left': {'oppo_miss_start': 2633, 'oppo_slow_ball': 9, 'oppo_miss_catch': 545, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2724, 'oppo_slow_ball': 15, 'oppo_miss_catch': 813, 'oppo_double_hit': 11}}"
-2937.727063,611000,1368.219648,"{'left': {'oppo_miss_start': 2640, 'oppo_slow_ball': 9, 'oppo_miss_catch': 545, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2731, 'oppo_slow_ball': 15, 'oppo_miss_catch': 817, 'oppo_double_hit': 11}}"
-2948.727063,612000,1370.472854,"{'left': {'oppo_miss_start': 2648, 'oppo_slow_ball': 9, 'oppo_miss_catch': 545, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2738, 'oppo_slow_ball': 15, 'oppo_miss_catch': 821, 'oppo_double_hit': 11}}"
-2950.658197,613000,1372.690588,"{'left': {'oppo_miss_start': 2650, 'oppo_slow_ball': 9, 'oppo_miss_catch': 547, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2739, 'oppo_slow_ball': 15, 'oppo_miss_catch': 824, 'oppo_double_hit': 11}}"
-2956.643924,614000,1374.954622,"{'left': {'oppo_miss_start': 2655, 'oppo_slow_ball': 9, 'oppo_miss_catch': 548, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2744, 'oppo_slow_ball': 15, 'oppo_miss_catch': 826, 'oppo_double_hit': 11}}"
-2963.626495,615000,1377.233757,"{'left': {'oppo_miss_start': 2659, 'oppo_slow_ball': 9, 'oppo_miss_catch': 548, 'oppo_double_hit': 71, 'not_finish': 0}, 'right': {'oppo_miss_start': 2748, 'oppo_slow_ball': 15, 'oppo_miss_catch': 830, 'oppo_double_hit': 11}}"
-2970.607503,616000,1379.552441,"{'left': {'oppo_miss_start': 2663, 'oppo_slow_ball': 9, 'oppo_miss_catch': 550, 'oppo_double_hit': 71, 'not_finish': 0}, 'right': {'oppo_miss_start': 2752, 'oppo_slow_ball': 15, 'oppo_miss_catch': 835, 'oppo_double_hit': 11}}"
-2975.591978,617000,1381.769091,"{'left': {'oppo_miss_start': 2669, 'oppo_slow_ball': 9, 'oppo_miss_catch': 551, 'oppo_double_hit': 71, 'not_finish': 0}, 'right': {'oppo_miss_start': 2758, 'oppo_slow_ball': 15, 'oppo_miss_catch': 835, 'oppo_double_hit': 11}}"
-2985.591978,618000,1383.958541,"{'left': {'oppo_miss_start': 2676, 'oppo_slow_ball': 9, 'oppo_miss_catch': 551, 'oppo_double_hit': 71, 'not_finish': 0}, 'right': {'oppo_miss_start': 2765, 'oppo_slow_ball': 15, 'oppo_miss_catch': 838, 'oppo_double_hit': 11}}"
-2991.538365,619000,1386.137905,"{'left': {'oppo_miss_start': 2683, 'oppo_slow_ball': 9, 'oppo_miss_catch': 551, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2772, 'oppo_slow_ball': 15, 'oppo_miss_catch': 838, 'oppo_double_hit': 11}}"
-2992.499254,620000,1388.377799,"{'left': {'oppo_miss_start': 2684, 'oppo_slow_ball': 9, 'oppo_miss_catch': 554, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2774, 'oppo_slow_ball': 15, 'oppo_miss_catch': 840, 'oppo_double_hit': 11}}"
-2999.491342,621000,1390.641155,"{'left': {'oppo_miss_start': 2687, 'oppo_slow_ball': 9, 'oppo_miss_catch': 555, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2778, 'oppo_slow_ball': 15, 'oppo_miss_catch': 844, 'oppo_double_hit': 11}}"
-3004.458521,622000,1392.888854,"{'left': {'oppo_miss_start': 2690, 'oppo_slow_ball': 9, 'oppo_miss_catch': 556, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2780, 'oppo_slow_ball': 15, 'oppo_miss_catch': 848, 'oppo_double_hit': 11}}"
-3010.445676,623000,1395.244742,"{'left': {'oppo_miss_start': 2696, 'oppo_slow_ball': 9, 'oppo_miss_catch': 557, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2785, 'oppo_slow_ball': 15, 'oppo_miss_catch': 850, 'oppo_double_hit': 11}}"
-3015.416652,624000,1397.463586,"{'left': {'oppo_miss_start': 2701, 'oppo_slow_ball': 9, 'oppo_miss_catch': 558, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2790, 'oppo_slow_ball': 15, 'oppo_miss_catch': 851, 'oppo_double_hit': 11}}"
-3017.401,625000,1399.719989,"{'left': {'oppo_miss_start': 2703, 'oppo_slow_ball': 9, 'oppo_miss_catch': 560, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2793, 'oppo_slow_ball': 15, 'oppo_miss_catch': 852, 'oppo_double_hit': 11}}"
-3017.389809,626000,1401.936604,"{'left': {'oppo_miss_start': 2703, 'oppo_slow_ball': 9, 'oppo_miss_catch': 560, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2793, 'oppo_slow_ball': 15, 'oppo_miss_catch': 852, 'oppo_double_hit': 11}}"
-3022.325782,627000,1404.147426,"{'left': {'oppo_miss_start': 2708, 'oppo_slow_ball': 9, 'oppo_miss_catch': 562, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2797, 'oppo_slow_ball': 15, 'oppo_miss_catch': 855, 'oppo_double_hit': 11}}"
-3021.242464,628000,1406.344963,"{'left': {'oppo_miss_start': 2710, 'oppo_slow_ball': 9, 'oppo_miss_catch': 567, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2801, 'oppo_slow_ball': 15, 'oppo_miss_catch': 855, 'oppo_double_hit': 11}}"
-3025.18884,629000,1408.604495,"{'left': {'oppo_miss_start': 2713, 'oppo_slow_ball': 9, 'oppo_miss_catch': 569, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2806, 'oppo_slow_ball': 15, 'oppo_miss_catch': 856, 'oppo_double_hit': 11}}"
-3026.121243,630000,1410.871106,"{'left': {'oppo_miss_start': 2715, 'oppo_slow_ball': 9, 'oppo_miss_catch': 572, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2808, 'oppo_slow_ball': 15, 'oppo_miss_catch': 858, 'oppo_double_hit': 11}}"
-3034.099728,631000,1413.084578,"{'left': {'oppo_miss_start': 2721, 'oppo_slow_ball': 9, 'oppo_miss_catch': 573, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2815, 'oppo_slow_ball': 15, 'oppo_miss_catch': 860, 'oppo_double_hit': 11}}"
-3040.059371,632000,1415.341319,"{'left': {'oppo_miss_start': 2724, 'oppo_slow_ball': 9, 'oppo_miss_catch': 574, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2819, 'oppo_slow_ball': 15, 'oppo_miss_catch': 864, 'oppo_double_hit': 11}}"
-3048.041711,633000,1417.549052,"{'left': {'oppo_miss_start': 2731, 'oppo_slow_ball': 9, 'oppo_miss_catch': 575, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2826, 'oppo_slow_ball': 15, 'oppo_miss_catch': 866, 'oppo_double_hit': 11}}"
-3055.03287,634000,1419.739497,"{'left': {'oppo_miss_start': 2737, 'oppo_slow_ball': 9, 'oppo_miss_catch': 575, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2831, 'oppo_slow_ball': 15, 'oppo_miss_catch': 868, 'oppo_double_hit': 11}}"
-3060.026745,635000,1422.000241,"{'left': {'oppo_miss_start': 2743, 'oppo_slow_ball': 9, 'oppo_miss_catch': 577, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2838, 'oppo_slow_ball': 15, 'oppo_miss_catch': 868, 'oppo_double_hit': 11}}"
-3070.026745,636000,1424.228982,"{'left': {'oppo_miss_start': 2750, 'oppo_slow_ball': 9, 'oppo_miss_catch': 577, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2845, 'oppo_slow_ball': 15, 'oppo_miss_catch': 871, 'oppo_double_hit': 11}}"
