#{"t_start": 1584991336.8098323, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-3779.710263,761000,1707.694555,"{'left': {'oppo_miss_start': 2603, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2656, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1667, 'oppo_double_hit': 9}}"
-3787.667983,762000,1709.957389,"{'left': {'oppo_miss_start': 2604, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2657, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1674, 'oppo_double_hit': 9}}"
-3794.667983,763000,1712.172336,"{'left': {'oppo_miss_start': 2604, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2657, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1681, 'oppo_double_hit': 9}}"
-3801.66085,764000,1714.394495,"{'left': {'oppo_miss_start': 2608, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2660, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1685, 'oppo_double_hit': 9}}"
-3808.63694,765000,1716.637686,"{'left': {'oppo_miss_start': 2609, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2661, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1691, 'oppo_double_hit': 9}}"
-3814.606767,766000,1718.929077,"{'left': {'oppo_miss_start': 2611, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 63, 'not_finish': 0}, 'right': {'oppo_miss_start': 2663, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1695, 'oppo_double_hit': 9}}"
-3821.579993,767000,1721.177274,"{'left': {'oppo_miss_start': 2613, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 64, 'not_finish': 0}, 'right': {'oppo_miss_start': 2666, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1700, 'oppo_double_hit': 9}}"
-3829.548653,768000,1723.480945,"{'left': {'oppo_miss_start': 2614, 'oppo_slow_ball': 20, 'oppo_miss_catch': 477, 'oppo_double_hit': 64, 'not_finish': 0}, 'right': {'oppo_miss_start': 2666, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1708, 'oppo_double_hit': 9}}"
-3831.521701,769000,1725.751631,"{'left': {'oppo_miss_start': 2615, 'oppo_slow_ball': 20, 'oppo_miss_catch': 479, 'oppo_double_hit': 64, 'not_finish': 0}, 'right': {'oppo_miss_start': 2669, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1709, 'oppo_double_hit': 9}}"
-3840.511873,770000,1727.996721,"{'left': {'oppo_miss_start': 2619, 'oppo_slow_ball': 20, 'oppo_miss_catch': 479, 'oppo_double_hit': 64, 'not_finish': 0}, 'right': {'oppo_miss_start': 2672, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1715, 'oppo_double_hit': 9}}"
-3839.384811,771000,1730.264936,"{'left': {'oppo_miss_start': 2620, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 65, 'not_finish': 0}, 'right': {'oppo_miss_start': 2673, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1716, 'oppo_double_hit': 9}}"
-3844.330345,772000,1732.498374,"{'left': {'oppo_miss_start': 2621, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 65, 'not_finish': 0}, 'right': {'oppo_miss_start': 2675, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1719, 'oppo_double_hit': 9}}"
-3851.315097,773000,1734.734452,"{'left': {'oppo_miss_start': 2623, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 66, 'not_finish': 0}, 'right': {'oppo_miss_start': 2678, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1724, 'oppo_double_hit': 9}}"
-3855.28704,774000,1736.961074,"{'left': {'oppo_miss_start': 2624, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2680, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1727, 'oppo_double_hit': 9}}"
-3857.28704,775000,1739.155096,"{'left': {'oppo_miss_start': 2624, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2680, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1729, 'oppo_double_hit': 9}}"
-3866.276099,776000,1741.371416,"{'left': {'oppo_miss_start': 2627, 'oppo_slow_ball': 20, 'oppo_miss_catch': 481, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2683, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1735, 'oppo_double_hit': 9}}"
-3871.203838,777000,1743.642561,"{'left': {'oppo_miss_start': 2628, 'oppo_slow_ball': 20, 'oppo_miss_catch': 483, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2685, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1740, 'oppo_double_hit': 9}}"
-3879.203838,778000,1745.917047,"{'left': {'oppo_miss_start': 2630, 'oppo_slow_ball': 20, 'oppo_miss_catch': 483, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2688, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1745, 'oppo_double_hit': 9}}"
-3887.203838,779000,1748.282908,"{'left': {'oppo_miss_start': 2633, 'oppo_slow_ball': 20, 'oppo_miss_catch': 483, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2691, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1750, 'oppo_double_hit': 9}}"
-3892.122675,780000,1751.063706,"{'left': {'oppo_miss_start': 2634, 'oppo_slow_ball': 20, 'oppo_miss_catch': 483, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2692, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1754, 'oppo_double_hit': 9}}"
-3897.069791,781000,1753.661959,"{'left': {'oppo_miss_start': 2636, 'oppo_slow_ball': 20, 'oppo_miss_catch': 485, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2696, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1757, 'oppo_double_hit': 9}}"
-3905.021953,782000,1755.85761,"{'left': {'oppo_miss_start': 2639, 'oppo_slow_ball': 20, 'oppo_miss_catch': 485, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2699, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1762, 'oppo_double_hit': 9}}"
-3911.009097,783000,1758.074008,"{'left': {'oppo_miss_start': 2641, 'oppo_slow_ball': 20, 'oppo_miss_catch': 485, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2700, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1767, 'oppo_double_hit': 9}}"
-3914.998309,784000,1760.353522,"{'left': {'oppo_miss_start': 2643, 'oppo_slow_ball': 20, 'oppo_miss_catch': 485, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2702, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1769, 'oppo_double_hit': 9}}"
-3917.980694,785000,1762.610512,"{'left': {'oppo_miss_start': 2644, 'oppo_slow_ball': 20, 'oppo_miss_catch': 486, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2703, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1772, 'oppo_double_hit': 9}}"
-3922.950264,786000,1764.813506,"{'left': {'oppo_miss_start': 2645, 'oppo_slow_ball': 20, 'oppo_miss_catch': 486, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2705, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1775, 'oppo_double_hit': 9}}"
-3924.946203,787000,1767.028673,"{'left': {'oppo_miss_start': 2646, 'oppo_slow_ball': 20, 'oppo_miss_catch': 487, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2706, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1777, 'oppo_double_hit': 9}}"
-3928.941729,788000,1769.3733,"{'left': {'oppo_miss_start': 2648, 'oppo_slow_ball': 20, 'oppo_miss_catch': 488, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2708, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1780, 'oppo_double_hit': 9}}"
-3936.941729,789000,1772.203451,"{'left': {'oppo_miss_start': 2649, 'oppo_slow_ball': 20, 'oppo_miss_catch': 488, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2710, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1786, 'oppo_double_hit': 9}}"
-3940.941552,790000,1775.227878,"{'left': {'oppo_miss_start': 2649, 'oppo_slow_ball': 20, 'oppo_miss_catch': 488, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2710, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1790, 'oppo_double_hit': 9}}"
-3947.941552,791000,1777.656266,"{'left': {'oppo_miss_start': 2650, 'oppo_slow_ball': 20, 'oppo_miss_catch': 488, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2711, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1796, 'oppo_double_hit': 9}}"
-3956.941552,792000,1780.042125,"{'left': {'oppo_miss_start': 2653, 'oppo_slow_ball': 20, 'oppo_miss_catch': 488, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2714, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1802, 'oppo_double_hit': 9}}"
-3962.920843,793000,1782.271606,"{'left': {'oppo_miss_start': 2656, 'oppo_slow_ball': 20, 'oppo_miss_catch': 489, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2717, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1806, 'oppo_double_hit': 9}}"
-3970.920843,794000,1784.513397,"{'left': {'oppo_miss_start': 2658, 'oppo_slow_ball': 20, 'oppo_miss_catch': 489, 'oppo_double_hit': 67, 'not_finish': 0}, 'right': {'oppo_miss_start': 2719, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1812, 'oppo_double_hit': 9}}"
-3974.882025,795000,1787.025164,"{'left': {'oppo_miss_start': 2660, 'oppo_slow_ball': 20, 'oppo_miss_catch': 489, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2722, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1814, 'oppo_double_hit': 9}}"
-3981.840216,796000,1789.481737,"{'left': {'oppo_miss_start': 2663, 'oppo_slow_ball': 20, 'oppo_miss_catch': 489, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2725, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1818, 'oppo_double_hit': 9}}"
-3992.840216,797000,1791.888001,"{'left': {'oppo_miss_start': 2669, 'oppo_slow_ball': 20, 'oppo_miss_catch': 489, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2731, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1823, 'oppo_double_hit': 9}}"
-3996.812214,798000,1794.245166,"{'left': {'oppo_miss_start': 2673, 'oppo_slow_ball': 20, 'oppo_miss_catch': 490, 'oppo_double_hit': 68, 'not_finish': 0}, 'right': {'oppo_miss_start': 2735, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1824, 'oppo_double_hit': 9}}"
-3999.786126,799000,1797.001641,"{'left': {'oppo_miss_start': 2675, 'oppo_slow_ball': 20, 'oppo_miss_catch': 490, 'oppo_double_hit': 69, 'not_finish': 0}, 'right': {'oppo_miss_start': 2737, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1826, 'oppo_double_hit': 9}}"
-4005.738891,800000,1799.384412,"{'left': {'oppo_miss_start': 2677, 'oppo_slow_ball': 20, 'oppo_miss_catch': 490, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2740, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1830, 'oppo_double_hit': 9}}"
-4011.717471,801000,1801.680248,"{'left': {'oppo_miss_start': 2679, 'oppo_slow_ball': 20, 'oppo_miss_catch': 491, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2743, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1834, 'oppo_double_hit': 9}}"
-4016.694159,802000,1803.96438,"{'left': {'oppo_miss_start': 2680, 'oppo_slow_ball': 20, 'oppo_miss_catch': 491, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2744, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1838, 'oppo_double_hit': 9}}"
-4022.674265,803000,1806.172858,"{'left': {'oppo_miss_start': 2681, 'oppo_slow_ball': 20, 'oppo_miss_catch': 491, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2744, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1844, 'oppo_double_hit': 9}}"
-4027.665872,804000,1808.603916,"{'left': {'oppo_miss_start': 2685, 'oppo_slow_ball': 20, 'oppo_miss_catch': 492, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2748, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1846, 'oppo_double_hit': 9}}"
-4034.622703,805000,1811.097679,"{'left': {'oppo_miss_start': 2687, 'oppo_slow_ball': 20, 'oppo_miss_catch': 493, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2750, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1852, 'oppo_double_hit': 9}}"
-4041.528052,806000,1813.478097,"{'left': {'oppo_miss_start': 2691, 'oppo_slow_ball': 20, 'oppo_miss_catch': 493, 'oppo_double_hit': 70, 'not_finish': 0}, 'right': {'oppo_miss_start': 2753, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1856, 'oppo_double_hit': 9}}"
-4045.474076,807000,1816.247531,"{'left': {'oppo_miss_start': 2692, 'oppo_slow_ball': 20, 'oppo_miss_catch': 494, 'oppo_double_hit': 71, 'not_finish': 0}, 'right': {'oppo_miss_start': 2757, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1858, 'oppo_double_hit': 9}}"
-4053.445267,808000,1818.683927,"{'left': {'oppo_miss_start': 2695, 'oppo_slow_ball': 20, 'oppo_miss_catch': 494, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2761, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1863, 'oppo_double_hit': 9}}"
-4061.432177,809000,1821.003617,"{'left': {'oppo_miss_start': 2699, 'oppo_slow_ball': 20, 'oppo_miss_catch': 494, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2765, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1867, 'oppo_double_hit': 9}}"
-4066.373136,810000,1823.231354,"{'left': {'oppo_miss_start': 2700, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2766, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1872, 'oppo_double_hit': 9}}"
-4074.355156,811000,1825.441736,"{'left': {'oppo_miss_start': 2701, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2767, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1879, 'oppo_double_hit': 9}}"
-4079.31736,812000,1827.692405,"{'left': {'oppo_miss_start': 2703, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 72, 'not_finish': 0}, 'right': {'oppo_miss_start': 2769, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1882, 'oppo_double_hit': 9}}"
-4084.261555,813000,1829.965266,"{'left': {'oppo_miss_start': 2704, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2770, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1887, 'oppo_double_hit': 9}}"
-4092.240305,814000,1832.229668,"{'left': {'oppo_miss_start': 2707, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2772, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1893, 'oppo_double_hit': 9}}"
-4099.240305,815000,1834.490376,"{'left': {'oppo_miss_start': 2709, 'oppo_slow_ball': 20, 'oppo_miss_catch': 495, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2774, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1898, 'oppo_double_hit': 9}}"
-4103.195345,816000,1836.847685,"{'left': {'oppo_miss_start': 2710, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2776, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1901, 'oppo_double_hit': 9}}"
-4109.177077,817000,1839.202215,"{'left': {'oppo_miss_start': 2711, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 73, 'not_finish': 0}, 'right': {'oppo_miss_start': 2777, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1906, 'oppo_double_hit': 9}}"
-4117.174403,818000,1841.755526,"{'left': {'oppo_miss_start': 2716, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2783, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1909, 'oppo_double_hit': 9}}"
-4125.150523,819000,1844.051583,"{'left': {'oppo_miss_start': 2720, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2786, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1914, 'oppo_double_hit': 9}}"
-4131.09768,820000,1846.250836,"{'left': {'oppo_miss_start': 2723, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2788, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1918, 'oppo_double_hit': 9}}"
-4137.09768,821000,1848.492945,"{'left': {'oppo_miss_start': 2726, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2791, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1921, 'oppo_double_hit': 9}}"
-4144.09768,822000,1850.724881,"{'left': {'oppo_miss_start': 2729, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2794, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1925, 'oppo_double_hit': 9}}"
-4148.083063,823000,1853.098089,"{'left': {'oppo_miss_start': 2730, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2794, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1929, 'oppo_double_hit': 9}}"
-4150.079145,824000,1855.492729,"{'left': {'oppo_miss_start': 2731, 'oppo_slow_ball': 20, 'oppo_miss_catch': 496, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2795, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1930, 'oppo_double_hit': 9}}"
-4151.039631,825000,1857.976994,"{'left': {'oppo_miss_start': 2732, 'oppo_slow_ball': 20, 'oppo_miss_catch': 497, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2796, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1931, 'oppo_double_hit': 9}}"
-4158.017605,826000,1860.226516,"{'left': {'oppo_miss_start': 2734, 'oppo_slow_ball': 20, 'oppo_miss_catch': 498, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2799, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1936, 'oppo_double_hit': 9}}"
-4162.991599,827000,1862.541677,"{'left': {'oppo_miss_start': 2737, 'oppo_slow_ball': 20, 'oppo_miss_catch': 499, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2802, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1939, 'oppo_double_hit': 9}}"
-4169.979681,828000,1864.913797,"{'left': {'oppo_miss_start': 2739, 'oppo_slow_ball': 20, 'oppo_miss_catch': 499, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2803, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1945, 'oppo_double_hit': 9}}"
-4171.951347,829000,1867.478512,"{'left': {'oppo_miss_start': 2741, 'oppo_slow_ball': 20, 'oppo_miss_catch': 500, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2804, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1947, 'oppo_double_hit': 9}}"
-4173.939022,830000,1869.728633,"{'left': {'oppo_miss_start': 2741, 'oppo_slow_ball': 20, 'oppo_miss_catch': 500, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2804, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1949, 'oppo_double_hit': 9}}"
-4182.939022,831000,1871.990799,"{'left': {'oppo_miss_start': 2745, 'oppo_slow_ball': 20, 'oppo_miss_catch': 500, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2808, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1954, 'oppo_double_hit': 9}}"
-4188.852464,832000,1874.315224,"{'left': {'oppo_miss_start': 2749, 'oppo_slow_ball': 20, 'oppo_miss_catch': 501, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2811, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1958, 'oppo_double_hit': 9}}"
-4193.844199,833000,1876.615299,"{'left': {'oppo_miss_start': 2750, 'oppo_slow_ball': 20, 'oppo_miss_catch': 501, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2812, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1961, 'oppo_double_hit': 10}}"
-4199.836496,834000,1879.003208,"{'left': {'oppo_miss_start': 2752, 'oppo_slow_ball': 20, 'oppo_miss_catch': 501, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2814, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1965, 'oppo_double_hit': 10}}"
-4201.836496,835000,1881.312491,"{'left': {'oppo_miss_start': 2753, 'oppo_slow_ball': 20, 'oppo_miss_catch': 501, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2815, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1966, 'oppo_double_hit': 10}}"
-4202.808326,836000,1883.686002,"{'left': {'oppo_miss_start': 2753, 'oppo_slow_ball': 21, 'oppo_miss_catch': 501, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2816, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1967, 'oppo_double_hit': 10}}"
-4208.740102,837000,1886.078165,"{'left': {'oppo_miss_start': 2757, 'oppo_slow_ball': 21, 'oppo_miss_catch': 503, 'oppo_double_hit': 74, 'not_finish': 0}, 'right': {'oppo_miss_start': 2821, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1970, 'oppo_double_hit': 10}}"
-4211.711847,838000,1888.594818,"{'left': {'oppo_miss_start': 2757, 'oppo_slow_ball': 21, 'oppo_miss_catch': 504, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2823, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1973, 'oppo_double_hit': 10}}"
-4219.711847,839000,1890.803515,"{'left': {'oppo_miss_start': 2759, 'oppo_slow_ball': 21, 'oppo_miss_catch': 504, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2825, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1979, 'oppo_double_hit': 10}}"
-4222.711847,840000,1893.024845,"{'left': {'oppo_miss_start': 2760, 'oppo_slow_ball': 21, 'oppo_miss_catch': 504, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2826, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1981, 'oppo_double_hit': 10}}"
-4228.667811,841000,1895.27174,"{'left': {'oppo_miss_start': 2762, 'oppo_slow_ball': 21, 'oppo_miss_catch': 504, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2828, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1985, 'oppo_double_hit': 10}}"
-4235.657349,842000,1897.554892,"{'left': {'oppo_miss_start': 2766, 'oppo_slow_ball': 21, 'oppo_miss_catch': 504, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2831, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1989, 'oppo_double_hit': 10}}"
-4242.622355,843000,1899.813514,"{'left': {'oppo_miss_start': 2772, 'oppo_slow_ball': 21, 'oppo_miss_catch': 505, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2837, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1991, 'oppo_double_hit': 10}}"
-4248.617528,844000,1902.12159,"{'left': {'oppo_miss_start': 2773, 'oppo_slow_ball': 21, 'oppo_miss_catch': 505, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2838, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1996, 'oppo_double_hit': 10}}"
-4253.617528,845000,1904.366614,"{'left': {'oppo_miss_start': 2775, 'oppo_slow_ball': 21, 'oppo_miss_catch': 505, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2840, 'oppo_slow_ball': 23, 'oppo_miss_catch': 1999, 'oppo_double_hit': 10}}"
-4259.59175,846000,1906.655504,"{'left': {'oppo_miss_start': 2775, 'oppo_slow_ball': 21, 'oppo_miss_catch': 505, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2840, 'oppo_slow_ball': 23, 'oppo_miss_catch': 2005, 'oppo_double_hit': 10}}"
-4264.550857,847000,1908.964254,"{'left': {'oppo_miss_start': 2777, 'oppo_slow_ball': 21, 'oppo_miss_catch': 506, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2842, 'oppo_slow_ball': 23, 'oppo_miss_catch': 2008, 'oppo_double_hit': 11}}"
-4270.531441,848000,1911.328687,"{'left': {'oppo_miss_start': 2779, 'oppo_slow_ball': 21, 'oppo_miss_catch': 507, 'oppo_double_hit': 75, 'not_finish': 0}, 'right': {'oppo_miss_start': 2845, 'oppo_slow_ball': 23, 'oppo_miss_catch': 2012, 'oppo_double_hit': 11}}"
