#{"t_start": 1573661303.086619, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
-145.397732,23000,47.578223,"{'left': {'oppo_miss_start': 142, 'oppo_slow_ball': 0, 'oppo_miss_catch': 27, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 141, 'oppo_slow_ball': 0, 'oppo_miss_catch': 31, 'oppo_double_hit': 1}}"
-151.318199,24000,48.903962,"{'left': {'oppo_miss_start': 149, 'oppo_slow_ball': 0, 'oppo_miss_catch': 29, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 147, 'oppo_slow_ball': 1, 'oppo_miss_catch': 32, 'oppo_double_hit': 1}}"
-150.250059,25000,50.2823,"{'left': {'oppo_miss_start': 151, 'oppo_slow_ball': 0, 'oppo_miss_catch': 32, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 149, 'oppo_slow_ball': 1, 'oppo_miss_catch': 32, 'oppo_double_hit': 1}}"
-157.240713,26000,51.625219,"{'left': {'oppo_miss_start': 157, 'oppo_slow_ball': 0, 'oppo_miss_catch': 33, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 155, 'oppo_slow_ball': 1, 'oppo_miss_catch': 34, 'oppo_double_hit': 1}}"
-162.1968,27000,52.870376,"{'left': {'oppo_miss_start': 164, 'oppo_slow_ball': 0, 'oppo_miss_catch': 36, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 163, 'oppo_slow_ball': 1, 'oppo_miss_catch': 34, 'oppo_double_hit': 1}}"
-165.173681,28000,54.091672,"{'left': {'oppo_miss_start': 170, 'oppo_slow_ball': 0, 'oppo_miss_catch': 38, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 168, 'oppo_slow_ball': 1, 'oppo_miss_catch': 34, 'oppo_double_hit': 1}}"
-173.161687,29000,55.392701,"{'left': {'oppo_miss_start': 178, 'oppo_slow_ball': 0, 'oppo_miss_catch': 39, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 177, 'oppo_slow_ball': 1, 'oppo_miss_catch': 34, 'oppo_double_hit': 1}}"
-182.118489,30000,56.691965,"{'left': {'oppo_miss_start': 187, 'oppo_slow_ball': 0, 'oppo_miss_catch': 40, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 185, 'oppo_slow_ball': 1, 'oppo_miss_catch': 36, 'oppo_double_hit': 1}}"
-187.990129,31000,57.973161,"{'left': {'oppo_miss_start': 194, 'oppo_slow_ball': 0, 'oppo_miss_catch': 43, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 193, 'oppo_slow_ball': 1, 'oppo_miss_catch': 37, 'oppo_double_hit': 1}}"
-192.920364,32000,59.309865,"{'left': {'oppo_miss_start': 201, 'oppo_slow_ball': 0, 'oppo_miss_catch': 45, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 199, 'oppo_slow_ball': 1, 'oppo_miss_catch': 38, 'oppo_double_hit': 1}}"
-199.826322,33000,60.52825,"{'left': {'oppo_miss_start': 210, 'oppo_slow_ball': 0, 'oppo_miss_catch': 47, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 208, 'oppo_slow_ball': 1, 'oppo_miss_catch': 38, 'oppo_double_hit': 1}}"
-205.790368,34000,61.71312,"{'left': {'oppo_miss_start': 217, 'oppo_slow_ball': 0, 'oppo_miss_catch': 49, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 215, 'oppo_slow_ball': 1, 'oppo_miss_catch': 39, 'oppo_double_hit': 1}}"
-210.687099,35000,62.94066,"{'left': {'oppo_miss_start': 222, 'oppo_slow_ball': 0, 'oppo_miss_catch': 52, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 221, 'oppo_slow_ball': 1, 'oppo_miss_catch': 41, 'oppo_double_hit': 1}}"
-211.678327,36000,64.330148,"{'left': {'oppo_miss_start': 223, 'oppo_slow_ball': 0, 'oppo_miss_catch': 52, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 221, 'oppo_slow_ball': 1, 'oppo_miss_catch': 42, 'oppo_double_hit': 1}}"
-215.643512,37000,65.657619,"{'left': {'oppo_miss_start': 227, 'oppo_slow_ball': 0, 'oppo_miss_catch': 54, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 226, 'oppo_slow_ball': 1, 'oppo_miss_catch': 43, 'oppo_double_hit': 1}}"
-218.639579,38000,66.882652,"{'left': {'oppo_miss_start': 230, 'oppo_slow_ball': 0, 'oppo_miss_catch': 54, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 228, 'oppo_slow_ball': 1, 'oppo_miss_catch': 44, 'oppo_double_hit': 1}}"
-218.467224,39000,68.172213,"{'left': {'oppo_miss_start': 235, 'oppo_slow_ball': 0, 'oppo_miss_catch': 59, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 233, 'oppo_slow_ball': 1, 'oppo_miss_catch': 44, 'oppo_double_hit': 1}}"
-225.391127,40000,69.406412,"{'left': {'oppo_miss_start': 244, 'oppo_slow_ball': 0, 'oppo_miss_catch': 61, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 242, 'oppo_slow_ball': 1, 'oppo_miss_catch': 44, 'oppo_double_hit': 1}}"
-230.342783,41000,70.703194,"{'left': {'oppo_miss_start': 249, 'oppo_slow_ball': 0, 'oppo_miss_catch': 63, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 246, 'oppo_slow_ball': 1, 'oppo_miss_catch': 47, 'oppo_double_hit': 1}}"
-235.33667,42000,71.986801,"{'left': {'oppo_miss_start': 254, 'oppo_slow_ball': 0, 'oppo_miss_catch': 64, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 251, 'oppo_slow_ball': 1, 'oppo_miss_catch': 48, 'oppo_double_hit': 1}}"
-237.216055,43000,73.182067,"{'left': {'oppo_miss_start': 259, 'oppo_slow_ball': 0, 'oppo_miss_catch': 68, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 256, 'oppo_slow_ball': 1, 'oppo_miss_catch': 49, 'oppo_double_hit': 1}}"
-245.20087,44000,74.426394,"{'left': {'oppo_miss_start': 267, 'oppo_slow_ball': 0, 'oppo_miss_catch': 69, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 265, 'oppo_slow_ball': 1, 'oppo_miss_catch': 49, 'oppo_double_hit': 1}}"
-248.12674,45000,75.635041,"{'left': {'oppo_miss_start': 271, 'oppo_slow_ball': 0, 'oppo_miss_catch': 72, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 269, 'oppo_slow_ball': 1, 'oppo_miss_catch': 51, 'oppo_double_hit': 1}}"
-255.121017,46000,77.026859,"{'left': {'oppo_miss_start': 277, 'oppo_slow_ball': 0, 'oppo_miss_catch': 72, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 274, 'oppo_slow_ball': 1, 'oppo_miss_catch': 53, 'oppo_double_hit': 1}}"
-265.121017,47000,78.325313,"{'left': {'oppo_miss_start': 285, 'oppo_slow_ball': 0, 'oppo_miss_catch': 72, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 282, 'oppo_slow_ball': 1, 'oppo_miss_catch': 55, 'oppo_double_hit': 1}}"
-272.111734,48000,79.69675,"{'left': {'oppo_miss_start': 291, 'oppo_slow_ball': 0, 'oppo_miss_catch': 73, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 288, 'oppo_slow_ball': 1, 'oppo_miss_catch': 57, 'oppo_double_hit': 1}}"
-276.098699,49000,80.906776,"{'left': {'oppo_miss_start': 294, 'oppo_slow_ball': 0, 'oppo_miss_catch': 74, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 292, 'oppo_slow_ball': 1, 'oppo_miss_catch': 58, 'oppo_double_hit': 1}}"
-284.077943,50000,82.248003,"{'left': {'oppo_miss_start': 303, 'oppo_slow_ball': 0, 'oppo_miss_catch': 75, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 300, 'oppo_slow_ball': 1, 'oppo_miss_catch': 59, 'oppo_double_hit': 1}}"
-283.994045,51000,83.683022,"{'left': {'oppo_miss_start': 306, 'oppo_slow_ball': 0, 'oppo_miss_catch': 79, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 304, 'oppo_slow_ball': 1, 'oppo_miss_catch': 59, 'oppo_double_hit': 1}}"
-286.972676,52000,85.031662,"{'left': {'oppo_miss_start': 312, 'oppo_slow_ball': 0, 'oppo_miss_catch': 81, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 309, 'oppo_slow_ball': 1, 'oppo_miss_catch': 59, 'oppo_double_hit': 1}}"
-294.956003,53000,86.466193,"{'left': {'oppo_miss_start': 319, 'oppo_slow_ball': 0, 'oppo_miss_catch': 82, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 316, 'oppo_slow_ball': 1, 'oppo_miss_catch': 61, 'oppo_double_hit': 1}}"
-295.941698,54000,87.775715,"{'left': {'oppo_miss_start': 321, 'oppo_slow_ball': 0, 'oppo_miss_catch': 84, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 319, 'oppo_slow_ball': 1, 'oppo_miss_catch': 61, 'oppo_double_hit': 1}}"
-303.880374,55000,89.186379,"{'left': {'oppo_miss_start': 329, 'oppo_slow_ball': 0, 'oppo_miss_catch': 85, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 326, 'oppo_slow_ball': 1, 'oppo_miss_catch': 63, 'oppo_double_hit': 1}}"
-310.863896,56000,90.470166,"{'left': {'oppo_miss_start': 336, 'oppo_slow_ball': 0, 'oppo_miss_catch': 86, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 332, 'oppo_slow_ball': 1, 'oppo_miss_catch': 65, 'oppo_double_hit': 1}}"
-317.842737,57000,91.916366,"{'left': {'oppo_miss_start': 343, 'oppo_slow_ball': 0, 'oppo_miss_catch': 86, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 339, 'oppo_slow_ball': 1, 'oppo_miss_catch': 65, 'oppo_double_hit': 1}}"
-320.842737,58000,93.110603,"{'left': {'oppo_miss_start': 345, 'oppo_slow_ball': 0, 'oppo_miss_catch': 86, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 340, 'oppo_slow_ball': 2, 'oppo_miss_catch': 66, 'oppo_double_hit': 1}}"
-328.82656,59000,94.52505,"{'left': {'oppo_miss_start': 352, 'oppo_slow_ball': 0, 'oppo_miss_catch': 87, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 348, 'oppo_slow_ball': 2, 'oppo_miss_catch': 67, 'oppo_double_hit': 1}}"
-331.706753,60000,95.737546,"{'left': {'oppo_miss_start': 358, 'oppo_slow_ball': 0, 'oppo_miss_catch': 90, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 353, 'oppo_slow_ball': 2, 'oppo_miss_catch': 68, 'oppo_double_hit': 1}}"
-339.65441,61000,97.046429,"{'left': {'oppo_miss_start': 367, 'oppo_slow_ball': 0, 'oppo_miss_catch': 92, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 363, 'oppo_slow_ball': 2, 'oppo_miss_catch': 68, 'oppo_double_hit': 1}}"
-343.620096,62000,98.514911,"{'left': {'oppo_miss_start': 373, 'oppo_slow_ball': 0, 'oppo_miss_catch': 94, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 368, 'oppo_slow_ball': 2, 'oppo_miss_catch': 69, 'oppo_double_hit': 1}}"
-345.620096,63000,99.684682,"{'left': {'oppo_miss_start': 375, 'oppo_slow_ball': 0, 'oppo_miss_catch': 95, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 371, 'oppo_slow_ball': 2, 'oppo_miss_catch': 69, 'oppo_double_hit': 1}}"
-345.502583,64000,100.900495,"{'left': {'oppo_miss_start': 379, 'oppo_slow_ball': 0, 'oppo_miss_catch': 99, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 374, 'oppo_slow_ball': 2, 'oppo_miss_catch': 70, 'oppo_double_hit': 1}}"
-350.449431,65000,102.270359,"{'left': {'oppo_miss_start': 385, 'oppo_slow_ball': 0, 'oppo_miss_catch': 101, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 379, 'oppo_slow_ball': 2, 'oppo_miss_catch': 71, 'oppo_double_hit': 2}}"
-360.423103,66000,103.709587,"{'left': {'oppo_miss_start': 395, 'oppo_slow_ball': 0, 'oppo_miss_catch': 101, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 389, 'oppo_slow_ball': 2, 'oppo_miss_catch': 71, 'oppo_double_hit': 2}}"
-360.386271,67000,105.015507,"{'left': {'oppo_miss_start': 397, 'oppo_slow_ball': 0, 'oppo_miss_catch': 103, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 391, 'oppo_slow_ball': 2, 'oppo_miss_catch': 71, 'oppo_double_hit': 2}}"
-368.386271,68000,106.450102,"{'left': {'oppo_miss_start': 404, 'oppo_slow_ball': 0, 'oppo_miss_catch': 103, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 397, 'oppo_slow_ball': 2, 'oppo_miss_catch': 72, 'oppo_double_hit': 3}}"
-374.376718,69000,107.856722,"{'left': {'oppo_miss_start': 410, 'oppo_slow_ball': 0, 'oppo_miss_catch': 104, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 403, 'oppo_slow_ball': 2, 'oppo_miss_catch': 73, 'oppo_double_hit': 3}}"
-381.340785,70000,109.310846,"{'left': {'oppo_miss_start': 417, 'oppo_slow_ball': 0, 'oppo_miss_catch': 105, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 410, 'oppo_slow_ball': 2, 'oppo_miss_catch': 74, 'oppo_double_hit': 3}}"
-385.334869,71000,110.533843,"{'left': {'oppo_miss_start': 421, 'oppo_slow_ball': 0, 'oppo_miss_catch': 106, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 415, 'oppo_slow_ball': 2, 'oppo_miss_catch': 74, 'oppo_double_hit': 3}}"
-391.313641,72000,111.951925,"{'left': {'oppo_miss_start': 427, 'oppo_slow_ball': 0, 'oppo_miss_catch': 107, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 420, 'oppo_slow_ball': 2, 'oppo_miss_catch': 76, 'oppo_double_hit': 3}}"
-395.290364,73000,113.3457,"{'left': {'oppo_miss_start': 430, 'oppo_slow_ball': 0, 'oppo_miss_catch': 110, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 424, 'oppo_slow_ball': 2, 'oppo_miss_catch': 79, 'oppo_double_hit': 3}}"
-397.264911,74000,114.735418,"{'left': {'oppo_miss_start': 432, 'oppo_slow_ball': 0, 'oppo_miss_catch': 110, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 425, 'oppo_slow_ball': 2, 'oppo_miss_catch': 80, 'oppo_double_hit': 3}}"
-399.234356,75000,116.212061,"{'left': {'oppo_miss_start': 437, 'oppo_slow_ball': 0, 'oppo_miss_catch': 112, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 428, 'oppo_slow_ball': 2, 'oppo_miss_catch': 80, 'oppo_double_hit': 4}}"
-404.22697,76000,117.671236,"{'left': {'oppo_miss_start': 440, 'oppo_slow_ball': 0, 'oppo_miss_catch': 114, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 432, 'oppo_slow_ball': 2, 'oppo_miss_catch': 83, 'oppo_double_hit': 4}}"
-408.204058,77000,119.026151,"{'left': {'oppo_miss_start': 445, 'oppo_slow_ball': 0, 'oppo_miss_catch': 115, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 436, 'oppo_slow_ball': 2, 'oppo_miss_catch': 84, 'oppo_double_hit': 4}}"
-406.113516,78000,120.44613,"{'left': {'oppo_miss_start': 447, 'oppo_slow_ball': 0, 'oppo_miss_catch': 119, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 438, 'oppo_slow_ball': 2, 'oppo_miss_catch': 84, 'oppo_double_hit': 4}}"
-412.086394,79000,121.705636,"{'left': {'oppo_miss_start': 450, 'oppo_slow_ball': 0, 'oppo_miss_catch': 120, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 441, 'oppo_slow_ball': 2, 'oppo_miss_catch': 88, 'oppo_double_hit': 4}}"
-412.039762,80000,123.096273,"{'left': {'oppo_miss_start': 452, 'oppo_slow_ball': 0, 'oppo_miss_catch': 122, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 442, 'oppo_slow_ball': 2, 'oppo_miss_catch': 89, 'oppo_double_hit': 4}}"
-417.97909,81000,124.443954,"{'left': {'oppo_miss_start': 458, 'oppo_slow_ball': 0, 'oppo_miss_catch': 125, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 449, 'oppo_slow_ball': 2, 'oppo_miss_catch': 91, 'oppo_double_hit': 4}}"
-423.903169,82000,125.757236,"{'left': {'oppo_miss_start': 465, 'oppo_slow_ball': 0, 'oppo_miss_catch': 126, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 453, 'oppo_slow_ball': 2, 'oppo_miss_catch': 94, 'oppo_double_hit': 4}}"
-424.841142,83000,127.107132,"{'left': {'oppo_miss_start': 468, 'oppo_slow_ball': 0, 'oppo_miss_catch': 129, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 456, 'oppo_slow_ball': 2, 'oppo_miss_catch': 95, 'oppo_double_hit': 4}}"
-425.821559,84000,128.423682,"{'left': {'oppo_miss_start': 471, 'oppo_slow_ball': 0, 'oppo_miss_catch': 131, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 459, 'oppo_slow_ball': 2, 'oppo_miss_catch': 95, 'oppo_double_hit': 4}}"
-427.817028,85000,129.68945,"{'left': {'oppo_miss_start': 474, 'oppo_slow_ball': 0, 'oppo_miss_catch': 132, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 462, 'oppo_slow_ball': 2, 'oppo_miss_catch': 95, 'oppo_double_hit': 4}}"
-426.720805,86000,131.155133,"{'left': {'oppo_miss_start': 477, 'oppo_slow_ball': 0, 'oppo_miss_catch': 136, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 465, 'oppo_slow_ball': 2, 'oppo_miss_catch': 95, 'oppo_double_hit': 4}}"
-428.689056,87000,132.561741,"{'left': {'oppo_miss_start': 478, 'oppo_slow_ball': 0, 'oppo_miss_catch': 137, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 467, 'oppo_slow_ball': 2, 'oppo_miss_catch': 96, 'oppo_double_hit': 4}}"
-430.666411,88000,133.757689,"{'left': {'oppo_miss_start': 480, 'oppo_slow_ball': 0, 'oppo_miss_catch': 138, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 468, 'oppo_slow_ball': 2, 'oppo_miss_catch': 98, 'oppo_double_hit': 4}}"
-430.530193,89000,135.049727,"{'left': {'oppo_miss_start': 482, 'oppo_slow_ball': 0, 'oppo_miss_catch': 141, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 468, 'oppo_slow_ball': 2, 'oppo_miss_catch': 101, 'oppo_double_hit': 4}}"
-431.483759,90000,136.364934,"{'left': {'oppo_miss_start': 485, 'oppo_slow_ball': 0, 'oppo_miss_catch': 144, 'oppo_double_hit': 0, 'not_finish': 0}, 'right': {'oppo_miss_start': 471, 'oppo_slow_ball': 2, 'oppo_miss_catch': 102, 'oppo_double_hit': 4}}"
